date,total inflow,Cwz inflow,Cwz pond,Cwz Sw1 head,Cwz Sw2 head,sched,hrs sched,h/k,water used
1/12/2011," 3,203.00 ", 832.78 , 980.91 ,380,120,963,19,36.64383562,1095
1/13/2011," 8,564.00 "," 2,226.64 ", 982.93 ,380,121,963,19,36.81192661,1090
1/14/2011," 11,493.00 "," 2,988.18 ", 984.33 ,381,120,1240,24,36.74727359,1406
1/15/2011," 12,434.00 "," 3,232.84 ", 987.31 ,382,119,1364,24,36.76153514,1546
1/16/2011," 27,462.00 "," 7,140.12 ", 996.97 ,385,117,1364,24,36.85689581,1542
1/17/2011," 26,798.00 "," 6,967.48 "," 1,000.00 ",396,113,1485,24,40.89557171,1513
1/18/2011," 15,449.00 "," 4,016.74 "," 1,000.00 ",397,112,1848,24,50.85865258,1514
1/19/2011," 9,745.00 "," 2,533.70 "," 1,000.00 ",398,113,1848,24,35.86399627,2147
1/20/2011," 7,254.00 "," 1,886.04 ", 999.55 ,397,113,1848,24,35.76405016,2153
1/21/2011," 6,407.00 "," 1,665.82 ", 998.72 ,397,113,1848,24,35.76405016,2153
1/22/2011," 5,557.00 "," 1,444.82 ", 997.55 ,399,112,1848,24,35.98130841,2140
1/23/2011," 4,741.00 "," 1,232.66 ", 995.97 ,396,113,1848,24,35.64814815,2160
1/24/2011," 4,440.00 "," 1,154.40 ", 994.22 ,393,113,1848,24,35.32110092,2180
1/25/2011," 4,107.00 "," 1,067.82 ", 993.40 ,394,114,1238,22,37.51515152,1375
1/26/2011," 3,962.00 "," 1,030.12 ", 994.24 ,393,115,1384,24,37.37308274,1543
1/27/2011," 3,637.00 ", 945.62 , 993.23 ,394,117,1384,24,37.6660135,1531
1/28/2011," 3,462.00 ", 900.12 , 992.43 ,393,119,1238,22,37.81769306,1364
1/29/2011," 4,089.00 "," 1,063.14 ", 991.91 ,392,120,1238,22,37.78998779,1365
1/30/2011," 4,116.00 "," 1,070.16 ", 993.75 ,391,121,0,,,0
1/31/2011," 3,826.00 ", 994.76 , 993.13 ,393,121,1238,22,37.92892157,1360
2/1/2011," 3,549.00 ", 922.74 , 993.08 ,393,121,864,16,37.93466807,949
2/2/2011," 3,217.00 ", 836.42 , 992.88 ,392,120,864,16,37.81512605,952
2/3/2011," 2,967.00 ", 771.42 , 992.54 ,393,120,880,16,37.83969728,969
2/4/2011," 3,096.00 ", 804.96 , 991.95 ,392,121,1042,18,37.786481,1149
2/5/2011," 3,082.00 ", 801.32 , 991.34 ,391,121,1042,18,37.6880787,1152
2/6/2011," 3,011.00 ", 782.86 , 992.69 ,390,123,0,,,0
2/7/2011," 3,399.00 ", 883.74 , 992.26 ,392,123,1042,18,37.91848617,1145
2/8/2011," 3,129.00 ", 813.54 , 991.30 ,392,122,1238,22,37.90105315,1361
2/9/2011," 2,938.00 ", 763.88 , 990.26 ,390,124,1238,22,37.92892157,1360
2/10/2011," 2,744.00 ", 713.44 , 989.13 ,389,125,1238,22,37.87322565,1362
2/11/2011," 2,737.00 ", 711.62 , 987.99 ,388,125,1238,22,37.76232308,1366
2/12/2011," 2,625.00 ", 682.50 , 986.81 ,388,128,1238,22,37.90105315,1361
2/13/2011," 3,055.00 ", 794.30 , 988.20 ,385,128,0,,,0
2/14/2011," 3,393.00 ", 882.18 , 987.35 ,387,129,1238,22,37.87322565,1362
2/15/2011," 3,563.00 ", 926.38 , 986.59 ,388,128,1238,22,37.90105315,1361
2/16/2011," 3,355.00 ", 872.30 , 985.73 ,387,128,1240,24,37.87878788,1364
2/17/2011," 3,148.00 ", 818.48 , 984.76 ,386,128,1238,22,37.73469885,1367
2/18/2011," 2,905.00 ", 755.30 , 983.67 ,384,128,1238,22,37.67957146,1369
2/19/2011," 2,704.00 ", 703.04 , 982.01 ,382,127,1238,22,37.46066328,1377
2/20/2011," 2,584.00 ", 671.84 , 983.66 ,382,124,0,,,0
2/21/2011," 2,511.00 ", 652.86 , 982.36 ,383,123,1238,22,37.21741222,1386
2/22/2011," 2,461.00 ", 639.86 , 981.00 ,382,121,1237,21,36.71058879,1404
2/23/2011," 2,385.00 ", 620.10 , 980.25 ,380,121,912,16,36.75048356,1034
2/24/2011," 2,311.00 ", 600.86 , 979.48 ,380,121,912,16,36.75048356,1034
2/25/2011," 2,031.00 ", 528.06 , 978.56 ,379,122,912,16,36.75048356,1034
2/26/2011," 1,870.00 ", 486.20 , 977.57 ,378,123,912,16,36.75048356,1034
2/27/2011," 2,329.00 ", 605.54 , 978.67 ,377,123,0,,,0
2/28/2011," 2,530.00 ", 657.80 , 977.99 ,379,123,913,17,36.89783382,1031
3/1/2011," 2,193.00 ", 570.18 , 977.28 ,377,123,848,16,36.65283541,964
3/2/2011," 2,206.00 ", 573.56 , 976.57 ,377,121,848,16,36.57694962,966
3/3/2011," 2,258.00 ", 587.08 , 975.88 ,376,121,848,16,36.50137741,968
3/4/2011," 2,050.00 ", 533.00 , 974.89 ,375,120,939,17,36.39534884,1075
3/5/2011," 2,313.00 ", 601.38 , 974.02 ,374,119,924,16,35.88070829,1073
3/6/2011," 2,258.00 ", 587.08 , 975.31 ,373,119,0,,,0
3/7/2011," 1,972.00 ", 512.72 , 974.25 ,374,120,848,16,36.27652293,974
3/8/2011," 2,106.00 ", 547.56 , 973.52 ,373,120,826,16,36.3045007,948
3/9/2011," 3,932.00 "," 1,022.32 ", 973.64 ,373,120,804,19,35.82887701,935
3/10/2011," 9,804.00 "," 2,549.04 ", 978.32 ,374,119,0,,,0
3/11/2011," 7,647.00 "," 1,988.22 ", 980.13 ,380,118,864,16,36.62258393,983
3/12/2011," 6,147.00 "," 1,598.22 ", 981.23 ,379,118,864,16,36.54822335,985
3/13/2011," 5,788.00 "," 1,504.88 ", 983.91 ,379,119,745,,,0
3/14/2011," 6,322.00 "," 1,643.72 ", 985.10 ,384,119,864,16,37.03703704,972
3/15/2011," 7,291.00 "," 1,895.66 ", 986.73 ,385,120,864,16,37.15170279,969
3/16/2011," 7,984.00 "," 2,075.84 ", 988.62 ,386,121,896,16,37.37070404,999
3/17/2011," 6,710.00 "," 1,744.60 ", 989.92 ,389,118,896,16,37.37070404,999
3/18/2011," 5,549.00 "," 1,442.74 ", 990.04 ,390,118,1239,23,37.5181686,1376
3/19/2011," 4,781.00 "," 1,243.06 ", 989.81 ,390,118,1239,23,37.5181686,1376
3/20/2011," 4,066.00 "," 1,057.16 ", 991.64 ,389,119,0,,,0
3/21/2011," 4,024.00 "," 1,046.24 ", 991.07 ,390,119,1560,24,47.30713246,1374
3/22/2011," 3,562.00 ", 926.12 , 990.66 ,390,118,1239,23,37.5181686,1376
3/23/2011," 3,265.00 ", 848.90 , 988.68 ,391,118,1568,24,36.84903177,1773
3/24/2011," 3,271.00 ", 850.46 , 987.05 ,389,118,1568,24,36.70411985,1780
3/25/2011," 3,086.00 ", 802.36 , 985.32 ,387,118,1568,24,36.56034322,1787
3/26/2011," 3,115.00 ", 809.90 , 983.60 ,385,119,1568,24,36.62182362,1784
3/27/2011," 3,375.00 ", 877.50 , 981.98 ,385,119,1568,24,36.62182362,1784
3/28/2011," 3,202.00 ", 832.52 , 980.24 ,381,120,1568,24,36.17571059,1806
3/29/2011," 3,919.00 "," 1,018.94 ", 978.79 ,379,119,1568,24,35.79908676,1825
3/30/2011," 6,735.00 "," 1,751.10 ", 978.65 ,378,119,1568,24,35.72079461,1829
3/31/2011," 9,286.00 "," 2,414.36 ", 981.44 ,378,118,750,17,36.25290023,862
4/1/2011," 9,035.00 "," 2,349.10 ", 984.29 ,382,116,664,24,37.08668454,746
4/2/2011," 8,211.00 "," 2,134.86 ", 986.68 ,383,117,696,24,37.03703704,783
4/3/2011," 6,615.00 "," 1,719.90 ", 989.68 ,387,115,1012,,,0
4/4/2011," 6,358.00 "," 1,653.08 ", 991.24 ,389,116,664,16,36.59611993,756
4/5/2011," 5,964.00 "," 1,550.64 ", 992.62 ,392,117,663,16,36.88251001,749
4/6/2011," 5,510.00 "," 1,432.60 ", 992.41 ,392,116,1392,24,37.25112396,1557
4/7/2011," 4,716.00 "," 1,226.16 ", 991.97 ,391,116,1592,24,44.85012396,1479
4/8/2011," 4,176.00 "," 1,085.76 ", 990.70 ,390,116,1592,24,36.40687889,1822
4/9/2011," 3,798.00 ", 987.48 , 989.25 ,391,116,1592,24,36.46692322,1819
4/10/2011," 3,883.00 "," 1,009.58 ", 987.84 ,389,116,1592,24,36.48698203,1818
4/11/2011," 4,209.00 "," 1,094.34 ", 986.54 ,387,116,1592,24,36.18839789,1833
4/12/2011," 3,752.00 ", 975.52 , 985.04 ,387,116,1592,24,36.18839789,1833
4/13/2011," 3,617.00 ", 940.42 , 983.42 ,385,115,1592,24,35.81713463,1852
4/14/2011," 3,989.00 "," 1,037.14 ", 981.85 ,383,115,1592,24,35.66308244,1860
4/15/2011," 4,461.00 "," 1,159.86 ", 980.69 ,382,115,1592,24,35.58655222,1864
4/16/2011," 5,210.00 "," 1,354.60 ", 979.78 ,382,115,1592,24,35.58655222,1864
4/17/2011," 5,032.00 "," 1,308.32 ", 978.80 ,380,114,1592,24,35.85585586,1850
4/18/2011," 4,377.00 "," 1,138.02 ", 977.49 ,379,114,1592,24,35.52936976,1867
4/19/2011," 3,989.00 "," 1,037.14 ", 975.97 ,377,116,1592,24,35.45341172,1871
4/20/2011," 3,555.00 ", 924.30 , 974.20 ,375,117,1592,24,35.04138052,1893
4/21/2011," 3,415.00 ", 887.90 , 974.04 ,373,117,848,16,36.05442177,980
4/22/2011," 3,138.00 ", 815.88 , 973.15 ,375,116,1126,22,36.17322025,1297
4/23/2011," 2,916.00 ", 758.16 , 972.15 ,373,117,1126,22,36.06200359,1301
4/24/2011," 3,141.00 ", 816.66 , 973.65 ,372,119,0,,,0
4/25/2011," 3,896.00 "," 1,012.96 ", 973.13 ,373,119,1126,22,36.14535182,1298
4/26/2011," 4,185.00 "," 1,088.10 ", 973.75 ,373,120,660,24,36.61784288,751
4/27/2011," 4,269.00 "," 1,109.94 ", 973.57 ,373,120,1042,18,35.9112214,1209
4/28/2011," 4,351.00 "," 1,131.26 ", 973.02 ,373,119,1240,24,36.13053613,1430
4/29/2011," 4,039.00 "," 1,050.14 ", 972.32 ,373,118,1240,24,36.10528768,1431
4/30/2011," 3,675.00 ", 955.50 , 971.43 ,372,118,1240,24,36.00464576,1435
5/1/2011," 3,483.00 ", 905.58 , 973.10 ,371,119,0,,,0
5/2/2011," 3,514.00 ", 913.64 , 973.60 ,373,119,565,21,36.55538302,644
5/3/2011," 3,365.00 ", 874.90 , 974.06 ,375,118,549,21,36.6,625
5/4/2011," 3,339.00 ", 868.14 , 973.03 ,374,119,1240,24,36.23188406,1426
5/5/2011," 3,487.00 ", 906.62 , 972.07 ,371,120,1240,24,36.13053613,1430
5/6/2011," 3,522.00 ", 915.72 , 971.12 ,371,120,1240,24,36.13053613,1430
5/7/2011," 4,350.00 "," 1,131.00 ", 970.58 ,369,120,1240,24,36.33380216,1422
5/8/2011," 4,396.00 "," 1,142.96 ", 972.69 ,371,119,0,,,0
5/9/2011," 4,271.00 "," 1,110.46 ", 972.11 ,373,119,1240,24,36.25730994,1425
5/10/2011," 4,234.00 "," 1,100.84 ", 971.49 ,371,117,1240,24,35.87962963,1440
5/11/2011," 4,562.00 "," 1,186.12 ", 971.01 ,371,115,1240,24,35.80503581,1443
5/12/2011," 4,678.00 "," 1,216.28 ", 970.59 ,371,114,1240,24,35.75547866,1445
5/13/2011," 4,437.00 "," 1,153.62 ", 970.03 ,370,112,1240,24,35.50973654,1455
5/14/2011," 4,685.00 "," 1,218.10 ", 969.59 ,370,113,1240,24,35.55861436,1453
5/15/2011," 7,959.00 "," 2,069.34 ", 973.42 ,369,114,0,,,0
5/16/2011," 8,027.00 "," 2,087.02 ", 974.61 ,375,114,1240,24,36.0297536,1434
5/17/2011," 6,579.00 "," 1,710.54 ", 975.11 ,374,114,1240,24,35.95453491,1437
5/18/2011," 5,461.00 "," 1,419.86 ", 975.08 ,373,115,1240,24,35.92953176,1438
5/19/2011," 5,118.00 "," 1,330.68 ", 974.88 ,373,115,1240,24,35.92953176,1438
5/20/2011," 4,911.00 "," 1,276.86 ", 974.60 ,374,115,1240,24,36.00464576,1435
5/21/2011," 5,211.00 "," 1,354.86 ", 974.45 ,374,115,1240,24,36.00464576,1435
5/22/2011," 5,158.00 "," 1,341.08 ", 976.89 ,372,116,0,,,0
5/23/2011," 4,865.00 "," 1,264.90 ", 976.60 ,376,117,1240,24,36.25730994,1425
5/24/2011," 4,581.00 "," 1,191.06 ", 976.19 ,377,117,1240,24,36.38497653,1420
5/25/2011," 4,654.00 "," 1,210.04 ", 975.80 ,376,118,1240,24,36.30826892,1423
5/26/2011," 4,904.00 "," 1,275.04 ", 975.54 ,376,120,1240,24,36.41061781,1419
5/27/2011," 5,579.00 "," 1,450.54 ", 975.59 ,375,120,1240,24,36.33380216,1422
5/28/2011," 5,331.00 "," 1,386.06 ", 975.52 ,376,118,1240,24,36.33380216,1422
5/29/2011," 5,066.00 "," 1,317.16 ", 977.92 ,374,116,0,,,0
5/30/2011," 4,513.00 "," 1,173.38 ", 980.03 ,377,116,0,,,0
5/31/2011," 4,554.00 "," 1,184.04 ", 979.60 ,379,114,1240,24,36.30826892,1423
6/1/2011," 4,729.00 "," 1,229.54 ", 980.16 ,379,114,800,16,36.23188406,920
6/2/2011," 4,878.00 "," 1,268.28 ", 980.79 ,380,114,800,16,36.31082062,918
6/3/2011," 4,759.00 "," 1,237.34 ", 981.36 ,380,115,800,16,36.35041803,917
6/4/2011," 4,773.00 "," 1,240.98 ", 981.94 ,381,115,800,16,36.4298725,915
6/5/2011," 5,330.00 "," 1,385.80 ", 984.41 ,381,116,800,,,0
6/6/2011," 5,931.00 "," 1,542.06 ", 985.53 ,386,116,800,16,36.87315634,904
6/7/2011," 6,206.00 "," 1,613.56 ", 986.78 ,385,118,800,16,36.87315634,904
6/8/2011," 5,519.00 "," 1,434.94 ", 987.72 ,385,119,800,16,36.9139904,903
6/9/2011," 4,786.00 "," 1,244.36 ", 988.32 ,387,119,800,16,37.07823508,899
6/10/2011," 4,772.00 "," 1,240.72 ", 988.92 ,388,119,800,16,37.16090673,897
6/11/2011," 4,741.00 "," 1,232.66 ", 989.51 ,388,119,800,16,37.16090673,897
6/12/2011," 4,565.00 "," 1,186.90 ", 991.57 ,389,120,800,,,0
6/13/2011," 4,432.00 "," 1,152.32 ", 992.01 ,390,120,800,16,37.36920777,892
6/14/2011," 4,283.00 "," 1,113.58 ", 992.40 ,392,118,800,16,37.45318352,890
6/15/2011," 4,280.00 "," 1,112.80 ", 992.78 ,392,117,800,16,37.41114852,891
6/16/2011," 4,017.00 "," 1,044.42 ", 993.05 ,392,116,800,16,37.36920777,892
6/17/2011," 3,748.00 ", 974.48 , 993.19 ,392,115,800,16,37.36920777,892
6/18/2011," 4,152.00 "," 1,079.52 ", 993.51 ,392,115,800,16,37.36920777,892
6/19/2011," 4,197.00 "," 1,091.22 ", 995.38 ,392,114,0,,,0
6/20/2011," 4,068.00 "," 1,057.68 ", 995.52 ,396,113,880,16,37.56830601,976
6/21/2011," 3,873.00 "," 1,006.98 ", 995.57 ,394,113,880,16,37.45318352,979
6/22/2011," 4,176.00 "," 1,085.76 ", 995.08 ,394,113,880,16,26.66666667,1375
6/23/2011," 4,235.00 "," 1,101.10 ", 994.61 ,394,112,1239,23,37.49092229,1377
6/24/2011," 3,933.00 "," 1,022.58 ", 994.01 ,395,112,1239,23,37.60014567,1373
6/25/2011," 3,463.00 ", 900.38 , 993.19 ,393,113,1239,23,37.46371553,1378
6/26/2011," 3,331.00 ", 866.06 , 994.67 ,393,112,0,,,0
6/27/2011," 3,323.00 ", 863.98 , 993.80 ,394,113,1239,23,37.54545455,1375
6/28/2011," 3,507.00 ", 911.82 , 992.99 ,393,113,1239,23,37.46371553,1378
6/29/2011," 3,664.00 ", 952.64 , 993.09 ,393,111,800,16,37.20238095,896
6/30/2011," 3,614.00 ", 939.64 , 993.17 ,393,112,800,16,37.24394786,895
7/1/2011," 3,243.00 ", 843.18 , 993.08 ,394,112,800,16,37.32736096,893
7/2/2011," 3,120.00 ", 811.20 , 992.93 ,392,112,800,16,37.11952487,898
7/3/2011," 3,397.00 ", 883.22 , 994.45 ,392,112,0,,,0
7/4/2011," 3,198.00 ", 831.48 , 995.87 ,394,112,0,,,0
7/5/2011," 3,073.00 ", 798.98 , 995.41 ,395,112,962,18,37.5663855,1067
7/6/2011," 3,212.00 ", 835.12 , 995.02 ,396,111,962,18,37.60162602,1066
7/7/2011," 3,299.00 ", 857.74 , 994.97 ,396,111,800,16,37.49531309,889
7/8/2011," 2,952.00 ", 767.52 , 994.76 ,395,112,800,16,37.41114852,891
7/9/2011," 2,747.00 ", 714.22 , 994.44 ,392,112,800,16,37.11952487,898
7/10/2011," 2,445.00 ", 635.70 , 995.53 ,393,112,0,,,0
7/11/2011," 2,451.00 ", 637.26 , 995.23 ,393,111,640,16,32.800328,813
7/12/2011," 2,450.00 ", 637.00 , 994.93 ,394,112,720,16,37.03703704,810
7/13/2011," 2,408.00 ", 626.08 , 994.63 ,395,112,720,16,37.08281829,809
7/14/2011," 2,209.00 ", 574.34 , 994.35 ,394,111,640,16,36.4298725,732
7/15/2011," 2,067.00 ", 537.42 , 994.01 ,394,111,640,16,36.4298725,732
7/16/2011," 2,257.00 ", 586.82 , 994.24 ,393,111,420,16,38.54625551,454
7/17/2011," 2,356.00 ", 612.56 , 995.34 ,393,111,0,,,0
7/18/2011," 2,209.00 ", 574.34 , 994.75 ,394,112,800,16,37.32736096,893
7/19/2011," 2,070.00 ", 538.20 , 994.28 ,394,112,720,16,37.03703704,810
7/20/2011," 2,030.00 ", 527.80 , 994.40 ,394,112,416,16,37.68115942,460
7/21/2011," 1,994.00 ", 518.44 , 993.45 ,394,112,962,18,37.46105919,1070
7/22/2011," 1,960.00 ", 509.60 , 992.48 ,393,112,962,18,37.35632184,1073
7/23/2011," 1,838.00 ", 477.88 , 991.44 ,391,111,962,18,37.14859438,1079
7/24/2011," 1,791.00 ", 465.66 , 992.25 ,390,111,0,,,0
7/25/2011," 1,942.00 ", 504.92 , 993.12 ,393,110,0,,,0
7/26/2011," 1,971.00 ", 512.46 , 994.00 ,391,113,0,,,0
7/27/2011," 1,754.00 ", 456.04 , 993.99 ,393,112,416,16,37.59942155,461
7/28/2011," 1,680.00 ", 436.80 , 994.11 ,393,111,416,16,47.61904762,364
7/29/2011," 1,718.00 ", 446.68 , 994.26 ,393,111,320,16,36.63003663,364
7/30/2011," 1,622.00 ", 421.72 , 994.36 ,394,112,320,16,36.73094582,363
7/31/2011," 1,674.00 ", 435.24 , 995.10 ,394,111,0,,,0
8/1/2011," 1,662.00 ", 432.12 , 995.08 ,395,113,400,16,37.70739065,442
8/2/2011," 1,482.00 ", 385.32 , 994.99 ,395,112,400,16,37.70739065,442
8/3/2011," 1,486.00 ", 386.36 , 994.89 ,395,113,400,16,37.70739065,442
8/4/2011," 1,473.00 ", 382.98 , 994.79 ,395,112,400,16,37.70739065,442
8/5/2011," 1,442.00 ", 374.92 , 994.67 ,394,112,400,16,37.62227239,443
8/6/2011," 1,427.00 ", 371.02 , 995.31 ,395,111,0,,,0
8/7/2011," 1,356.00 ", 352.56 , 995.91 ,395,112,0,,,0
8/8/2011," 1,310.00 ", 340.60 , 996.49 ,395,112,0,,,0
8/9/2011," 1,289.00 ", 335.14 , 996.31 ,396,112,400,16,37.70739065,442
8/10/2011," 1,255.00 ", 326.30 , 996.11 ,396,112,400,16,37.70739065,442
8/11/2011," 1,226.00 ", 318.76 , 995.90 ,396,112,400,16,37.70739065,442
8/12/2011," 1,300.00 ", 338.00 , 996.48 ,395,112,0,,,0
8/13/2011," 1,355.00 ", 352.30 , 997.08 ,396,111,0,,,0
8/14/2011," 1,394.00 ", 362.44 , 997.69 ,397,112,0,,,0
8/15/2011, 916.00 , 238.16 , 997.35 ,397,112,400,16,37.79289494,441
8/16/2011," 1,247.00 ", 324.22 , 997.15 ,396,112,400,16,37.70739065,442
8/17/2011," 1,042.00 ", 270.92 , 996.86 ,396,111,400,16,37.70739065,442
8/18/2011," 1,137.00 ", 295.62 , 996.61 ,396,112,400,16,37.70739065,442
8/19/2011, 990.00 , 257.40 , 996.29 ,397,113,400,16,37.79289494,441
8/20/2011," 1,076.00 ", 279.76 , 996.77 ,396,111,0,,,0
8/21/2011, 986.00 , 256.36 , 997.21 ,397,112,0,,,0
8/22/2011," 1,048.00 ", 272.48 , 996.92 ,396,112,400,16,37.70739065,442
8/23/2011," 1,088.00 ", 282.88 , 996.65 ,397,111,400,16,37.79289494,441
8/24/2011," 1,037.00 ", 269.62 , 996.35 ,394,112,400,16,37.62227239,443
8/25/2011," 1,035.00 ", 269.10 , 996.06 ,395,112,400,16,37.70739065,442
8/26/2011, 949.00 , 246.74 , 996.48 ,396,112,0,,,0
8/27/2011, 953.00 , 247.78 , 996.90 ,396,112,0,,,0
8/28/2011, 972.00 , 252.72 , 997.33 ,397,111,0,,,0
8/29/2011, 966.00 , 251.16 , 996.99 ,396,113,400,16,37.79289494,441
8/30/2011, 889.00 , 231.14 , 996.65 ,397,113,400,16,37.79289494,441
8/31/2011, 900.00 , 234.00 , 996.30 ,397,112,400,16,37.79289494,441
9/1/2011, 892.00 , 231.92 , 995.94 ,396,112,400,16,37.70739065,442
9/2/2011, 923.00 , 239.98 , 996.35 ,396,111,0,,,0
9/3/2011, 906.00 , 235.56 , 996.75 ,397,112,0,,,0
9/4/2011, 827.00 , 215.02 , 997.12 ,396,113,0,,,0
9/5/2011, 905.00 , 235.30 , 997.52 ,397,112,0,,,0
9/6/2011, 893.00 , 232.18 , 997.91 ,397,112,0,,,0
9/7/2011, 864.00 , 224.64 , 997.52 ,398,113,416,16,38.01169591,456
9/8/2011, 857.00 , 222.82 , 997.12 ,397,113,416,16,37.92851933,457
9/9/2011, 867.00 , 225.42 , 997.50 ,397,114,416,,,0
9/10/2011, 877.00 , 228.02 , 997.89 ,397,116,416,,,0
9/11/2011, 884.00 , 229.84 , 998.28 ,397,117,0,,,0
9/12/2011, 795.00 , 206.70 , 997.94 ,398,116,368,16,37.76683087,406
9/13/2011, 866.00 , 225.16 , 997.64 ,398,117,368,16,37.76683087,406
9/14/2011, 806.00 , 209.56 , 997.31 ,397,118,368,16,37.8600823,405
9/15/2011, 813.00 , 211.38 , 996.98 ,397,120,368,16,37.95379538,404
9/16/2011, 785.00 , 204.10 , 997.32 ,397,121,0,,,0
9/17/2011," 1,028.00 ", 267.28 , 997.63 ,397,124,78,3,38.23529412,85
9/18/2011," 1,233.00 ", 320.58 , 998.18 ,397,127,0,,,0
9/19/2011," 1,088.00 ", 282.88 , 998.00 ,398,127,368,16,38.33333333,400
9/20/2011, 908.00 , 236.08 , 997.70 ,398,127,368,16,38.33333333,400
9/21/2011, 861.00 , 223.86 , 997.40 ,398,126,368,16,38.23773899,401
9/22/2011, 860.00 , 223.60 , 997.09 ,397,125,368,16,38.14262023,402
9/23/2011, 783.00 , 203.58 , 997.45 ,396,125,0,,,0
9/24/2011, 811.00 , 210.86 , 997.80 ,397,125,0,,,0
9/25/2011," 1,044.00 ", 271.44 , 998.26 ,397,124,0,,,0
9/26/2011," 1,165.00 ", 302.90 , 998.52 ,398,123,138,6,38.0794702,151
9/27/2011," 1,346.00 ", 349.96 , 998.43 ,398,124,368,16,38.14262023,402
9/28/2011," 1,006.00 ", 261.56 , 998.15 ,399,125,368,16,38.23773899,401
9/29/2011, 820.00 , 213.20 , 997.88 ,398,124,368,16,38.14262023,402
9/30/2011, 858.00 , 223.08 , 996.67 ,396,123,854,16,38.22055138,931
10/1/2011, 798.00 , 207.48 , 997.03 ,396,123,0,,,0
10/2/2011, 879.00 , 228.54 , 997.41 ,396,122,0,,,0
10/3/2011, 950.00 , 247.00 , 996.12 ,397,122,928,16,38.35978836,1008
10/4/2011, 963.00 , 250.38 , 994.83 ,396,123,928,16,38.3978815,1007
10/5/2011," 1,102.00 ", 286.52 , 993.58 ,394,123,928,16,38.0952381,1015
10/6/2011, 965.00 , 250.90 , 993.11 ,393,125,480,16,38.38771593,521
10/7/2011, 952.00 , 247.52 , 992.64 ,393,125,480,16,38.38771593,521
10/8/2011, 954.00 , 248.04 , 992.17 ,392,126,480,16,38.46153846,520
10/9/2011, 894.00 , 232.44 , 992.57 ,393,125,0,,,0
10/10/2011," 1,107.00 ", 287.82 , 992.18 ,393,126,480,16,38.53564547,519
10/11/2011," 1,987.00 ", 516.62 , 992.14 ,393,128,496,16,38.55721393,536
10/12/2011," 2,148.00 ", 558.48 , 992.21 ,392,128,480,16,38.61003861,518
10/13/2011," 1,464.00 ", 380.64 , 991.98 ,392,130,480,16,38.68471954,517
10/14/2011," 1,197.00 ", 311.22 , 991.62 ,392,130,480,16,38.68471954,517
10/15/2011," 1,038.00 ", 269.88 , 991.19 ,391,130,480,16,38.61003861,518
10/16/2011," 1,065.00 ", 276.90 , 991.67 ,391,130,0,,,0
10/17/2011," 1,007.00 ", 261.82 , 991.23 ,391,131,480,16,38.68471954,517
10/18/2011," 1,014.00 ", 263.64 , 990.85 ,391,131,448,16,38.7275242,482
10/19/2011, 864.00 , 224.64 , 990.40 ,391,131,448,16,38.7275242,482
10/20/2011, 973.00 , 252.98 , 990.00 ,391,130,448,16,38.647343,483
10/21/2011, 964.00 , 250.64 , 989.54 ,390,131,480,16,38.61003861,518
10/22/2011," 1,358.00 ", 353.08 , 989.24 ,389,130,480,16,38.46153846,520
10/23/2011," 1,461.00 ", 379.86 , 982.61 ,388,131,0,,,0
10/24/2011," 1,258.00 ", 327.08 , 982.25 ,383,129,480,16,38.0952381,525
10/25/2011," 1,160.00 ", 301.60 , 982.79 ,382,129,0,,,0
10/26/2011," 1,004.00 ", 261.04 , 983.26 ,381,132,0,,,0
10/27/2011," 1,096.00 ", 284.96 , 983.76 ,383,131,0,,,0
10/28/2011," 1,185.00 ", 308.10 , 984.31 ,383,131,0,,,0
10/29/2011," 1,195.00 ", 310.70 , 984.86 ,384,131,0,,,0
10/30/2011," 1,454.00 ", 378.04 , 985.53 ,384,131,0,,,0
10/31/2011," 1,380.00 ", 358.80 , 985.24 ,385,129,480,16,38.16793893,524
11/1/2011," 1,301.00 ", 338.26 , 984.90 ,385,128,480,16,38.0952381,525
11/2/2011," 1,130.00 ", 293.80 , 984.50 ,385,128,480,16,38.0952381,525
11/3/2011," 1,292.00 ", 335.92 , 984.16 ,383,128,480,16,37.95066414,527
11/4/2011," 1,037.00 ", 269.62 , 983.70 ,384,128,480,16,38.02281369,526
11/5/2011," 1,237.00 ", 321.62 , 983.34 ,383,127,480,16,37.87878788,528
11/6/2011, 920.00 , 239.20 , 983.76 ,383,126,0,,,0
11/7/2011," 1,125.00 ", 292.50 , 983.34 ,383,125,480,16,37.66478343,531
11/8/2011," 1,034.00 ", 268.84 , 982.88 ,383,126,480,16,37.73584906,530
11/9/2011," 1,066.00 ", 277.16 , 982.42 ,382,126,480,16,37.66478343,531
11/10/2011, 981.00 , 255.06 , 981.93 ,383,126,480,16,37.73584906,530
11/11/2011," 1,060.00 ", 275.60 , 982.42 ,381,126,0,,,0
11/12/2011," 1,291.00 ", 335.66 , 983.02 ,382,127,0,,,0
11/13/2011," 1,650.00 ", 429.00 , 983.79 ,384,128,0,,,0
11/14/2011," 1,721.00 ", 447.46 , 984.44 ,383,129,0,,,0
11/15/2011," 1,520.00 ", 395.20 , 985.13 ,384,131,0,,,0
11/16/2011," 1,963.00 ", 510.38 , 986.03 ,385,131,0,,,0
11/17/2011," 3,335.00 ", 867.10 , 987.56 ,386,131,0,,,0
